1.7e-07
9e-08
1e-07
1e-07
1e-07
1e-07
1e-07
1.1e-07
1.2e-07
1.1e-07
1.2e-07
1.2e-07
1.2e-07
1.2e-07
1.2e-07
1.2e-07
1.2e-07
1.2e-07
1.3e-07
1.3e-07
1.3e-07
1.3e-07
1.3e-07
1.3e-07
1.4e-07
1.3e-07
1.4e-07
1.5e-07
1.5e-07
1.5e-07
1.7e-07
1.5e-07
1.5e-07
1.5e-07
1.4e-07
2.3e-07
1.5e-07
1.5e-07
1.5e-07
1.6e-07
1.6e-07
1.6e-07
1.6e-07
1.6e-07
1.6e-07
1.6e-07
1.5e-07
1.6e-07
1.6e-07
1.5e-07
1.5e-07
1.6e-07
1.6e-07
1.6e-07
1.7e-07
1.7e-07
1.6e-07
1.8e-07
2.6e-07
1.9e-07
1.9e-07
1.8e-07
2.1e-07
2.1e-07
2e-07
2.7e-07
2.3e-07
2.5e-07
5e-07
7.4e-07
1.77e-06
1.27e-06
1.45e-06
3.6e-07
3.2e-07
3e-07
3e-07
2.4e-07
2.5e-07
2.5e-07
2.3e-07
2.1e-07
2.2e-07
2.1e-07
2.1e-07
2e-07
2e-07
2e-07
2e-07
1.9e-07
1.9e-07
1.9e-07
1.9e-07
1.9e-07
1.9e-07
1.9e-07
2.2e-07
2.2e-07
2.1e-07
2e-07
2e-07
2e-07
2e-07
2.1e-07
2e-07
1.9e-07
2e-07
2e-07
2e-07
2e-07
2e-07
2e-07
2.1e-07
2e-07
2e-07
2.1e-07
2e-07
1.9e-07
2.1e-07
1.9e-07
2e-07
2e-07
2e-07
2.1e-07
2e-07
2e-07
2e-07
2.1e-07
2.1e-07
2e-07
2e-07
2e-07
2.1e-07
2e-07
2e-07
2e-07
2e-07
2e-07
2.1e-07
2e-07
2e-07
2.1e-07
2e-07
2.1e-07
2.1e-07
2.1e-07
2e-07
2.1e-07
2.1e-07
2.1e-07
2.1e-07
2e-07
2.1e-07
2e-07
2e-07
2.3e-07
2.1e-07
2e-07
2.2e-07
2.2e-07
2.2e-07
2.1e-07
2.3e-07
2.1e-07
2.1e-07
2.2e-07
2.2e-07
2.1e-07
2.1e-07
2.2e-07
2.1e-07
2.1e-07
2.1e-07
2.1e-07
2.2e-07
2.2e-07
2.2e-07
2.2e-07
2.1e-07
2.3e-07
2.2e-07
2.1e-07
2.2e-07
2.3e-07
2.1e-07
2.1e-07
2.3e-07
2.2e-07
2.2e-07
2.1e-07
2.2e-07
2.3e-07
2.2e-07
2.1e-07
2.1e-07
2.2e-07
2.6e-07
3.3e-07
2.7e-07
3.1e-07
2.7e-07
2.4e-07
2.5e-07
2.3e-07
2.3e-07
2.4e-07
2.2e-07
2.2e-07
2.3e-07
2.3e-07
2.4e-07
2.3e-07
2.3e-07
2.3e-07
2.4e-07
2.2e-07
2.3e-07
2.3e-07
2.3e-07
2.4e-07
2.3e-07
2.4e-07
2.3e-07
2.4e-07
2.3e-07
2.3e-07
2.3e-07
2.3e-07
2.4e-07
2.3e-07
2.3e-07
2.3e-07
2.3e-07
2.3e-07
2.4e-07
2.4e-07
2.2e-07
2.4e-07
2.2e-07
2.3e-07
2.4e-07
2.3e-07
2.2e-07
2.2e-07
2.5e-07
2.2e-07
2.4e-07
2.4e-07
2.3e-07
2.3e-07
2.3e-07
2.3e-07
2.2e-07
2.4e-07
2.3e-07
2.4e-07
2.4e-07
2.5e-07
2.4e-07
2.4e-07
2.4e-07
2.5e-07
2.4e-07
2.3e-07
2.4e-07
2.3e-07
2.4e-07
2.4e-07
2.3e-07
2.4e-07
2.3e-07
2.3e-07
2.4e-07
2.4e-07
2.4e-07
2.3e-07
2.4e-07
2.3e-07
2.4e-07
2.3e-07
2.5e-07
2.3e-07
2.3e-07
2.4e-07
2.4e-07
2.3e-07
2.4e-07
2.3e-07
2.6e-07
2.4e-07
2.5e-07
2.3e-07
2.3e-07
2.3e-07
2.4e-07
2.4e-07
2.3e-07
2.5e-07
2.4e-07
2.4e-07
2.4e-07
2.5e-07
2.4e-07
2.4e-07
2.4e-07
2.4e-07
2.3e-07
2.3e-07
2.4e-07
2.3e-07
2.5e-07
2.4e-07
2.3e-07
2.4e-07
2.4e-07
2.5e-07
2.4e-07
2.3e-07
2.4e-07
2.3e-07
2.5e-07
2.5e-07
2.5e-07
2.5e-07
2.4e-07
2.4e-07
2.4e-07
2.4e-07
2.4e-07
2.5e-07
2.3e-07
2.5e-07
2.4e-07
2.4e-07
2.4e-07
2.4e-07
2.5e-07
2.5e-07
2.4e-07
2.4e-07
2.4e-07
2.5e-07
2.3e-07
2.5e-07
2.4e-07
2.5e-07
2.4e-07
2.5e-07
2.5e-07
2.5e-07
2.5e-07
2.5e-07
2.4e-07
2.5e-07
2.6e-07
2.9e-07
3.1e-07
2.6e-07
2.6e-07
2.6e-07
2.6e-07
2.5e-07
2.5e-07
2.4e-07
2.6e-07
2.5e-07
2.4e-07
2.5e-07
2.5e-07
2.4e-07
2.7e-07
2.6e-07
2.5e-07
2.6e-07
2.6e-07
2.6e-07
2.5e-07
2.4e-07
2.6e-07
2.6e-07
2.5e-07
2.6e-07
2.5e-07
2.7e-07
2.4e-07
2.5e-07
2.5e-07
2.6e-07
2.5e-07
2.6e-07
2.4e-07
2.7e-07
2.5e-07
2.5e-07
2.7e-07
2.5e-07
2.5e-07
2.6e-07
2.5e-07
2.6e-07
